id_prestamo,fecha,id_libro,generos,formato,perfil_socio,sala,dias_prestamo,renovaciones,dias_retraso,comentario
7361,2026-06-05,L0200,ciencia ficcion;fantasia;terror,Fisico,Senior,Central,14.0,0,0.0,
9285,04-07-26,L0200,ciencia ficcion;fantasia;terror,Ebook,Adulto,Barrio Norte,7.0,1,0.0,
4776,2026-04-24,L0128,novela negra;romantica,Fisico,Adulto,Barrio Norte,,0,3.0,
4845,25/04/2026,L0146,fantasia;juvenil,Fisico,Infantil,Barrio Sur,7.0,0,1.0,
834,2026-02-05,L0043,romantica;fantasia,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
9719,11/07/2026,L0014,historica,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
7075,2026-05-31,L0034,novela negra;terror,Fisico,Adulto,Central,14.0,0,0.0,
7926,2026-06-13,L0009,historica;ciencia ficcion,Fisico,Adulto,Barrio Sur,30.0,0,0.0,"Muy solicitado, hay lista de espera"
7751,2026-06-10,L0050,romantica;ciencia ficcion,Fisico,Infantil,Barrio Norte,14.0,1,0.0,
64,2026-01-17,L0200,ciencia ficcion;fantasia;terror,Ebook,Adulto,Barrio Sur,30.0,0,0.0,
5126,29-04-26,L0097,juvenil;historica;novela negra,Audiolibro,Adulto,Central,14.0,2,0.0,
7760,11/06/2026,L0007,historica;novela negra,Fisico,Adulto,Barrio Norte,7.0,0,2.0,
6900,2026-05-28,L0044,novela negra;historica,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
3873,2026-04-07,L0019,terror,Fisico,Adulto,Central,21.0,0,0.0,
3065,23/03/2026,L0200,CIENCIA FICCION;FANTASIA;TERROR,Fisico,Adulto,BARRIO SUR,30.0,0,0.0,
8995,2026-06-30,L0022,biografia;poesia,Fisico,Infantil,Barrio Norte,7.0,0,0.0,
9003,2026-06-30,L0186,terror;biografia;novela negra,Audiolibro,Infantil,Barrio Norte,14.0,0,0.0,
2459,2026-03-11,L0013,terror;poesia;ensayo,Ebook,Adulto,Barrio Norte,30.0,0,0.0,
9114,2026-07-02,L0022,biografia;poesia,Fisico,Adulto,Barrio Sur,30.0,1,0.0,
3913,2026-04-08,L0056,ensayo;poesia,Fisico,Adulto,Barrio Norte,21.0,0,17.0,
5508,06/05/2026,L0007,historica;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
7809,2026-06-11,L0049,poesia;novela negra,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
7310,2026-06-04,L0040,fantasia,Fisico,Infantil,central,14.0,2,18.0,
4881,2026-04-25,L0004,poesia;ensayo,Ebook,Adulto,BARRIO NORTE,14.0,1,0.0,
1198,2026-02-12,L0019,terror,Fisico,Infantil,Central,30.0,1,14.0,
5530,07-05-26,L0010,ensayo;novela negra,Ebook,Infantil,Central,7.0,0,0.0,
5160,30/04/2026,L0060,juvenil;terror,Ebook,Adulto,Barrio Sur,14.0,0,0.0,
3048,2026-03-23,L0014,HISTORICA,Fisico,Infantil,Central,14.0,0,,
6454,2026-05-22,L0014,historica,Fisico,Adulto,Barrio Norte,30.0,0,0.0,
1430,2026-02-17,L0027,poesia;fantasia;historica,Fisico,Adulto,Barrio Sur,21.0,1,,Ejemplar algo deteriorado
4646,2026-04-21,L0038,poesia;ciencia ficcion,Fisico,Infantil,Central,7.0,0,0.0,El socio pide renovar otra vez
3791,2026-04-06,L0007,historica;novela negra,Ebook,Senior,Central,14.0,0,0.0,
4895,2026-04-26,L0033,ciencia ficcion;fantasia;romantica,Audiolibro,Senior,Central,7.0,0,0.0,
3035,2026-03-22,L0082,ensayo,Audiolibro,Senior,Barrio Sur,30.0,0,0.0,
9570,2026-07-08,L0033,ciencia ficcion;fantasia;romantica,Fisico,Adulto,Central,14.0,0,0.0,
6506,2026-05-23,L0004,poesia;ensayo,Fisico,Infantil,Barrio Norte,7.0,1,0.0,
1154,2026-02-11,L0200,ciencia ficcion;fantasia;terror,Fisico,Senior,Barrio Sur,30.0,1,"0,0 dias",
2817,18-03-26,L0052,poesia;ensayo,Ebook,Adulto,Barrio Sur,,1,0.0,
6891,28/05/2026,L0043,romantica;fantasia,Fisico,Senior,Barrio Sur,7.0,0,0.0,
6052,2026-05-16,L0015,poesia,Ebook,Adulto,Central,30.0,1,0.0,
8745,2026-06-26,L0011,fantasia,Ebook,Adulto,Barrio Sur,30.0,0,0.0,
5460,05/05/2026,L0014,historica,Fisico,Infantil,Central,14.0,0,0.0,
3264,2026-03-27,L0010,ensayo;novela negra,Ebook,Adulto,Barrio Norte,21.0,1,0.0,
4813,25-04-26,L0063,terror;fantasia;poesia,Ebook,Adulto,Barrio Sur,7.0,2,0.0,
4873,2026-04-25,L0200,ciencia ficcion;fantasia;terror,Ebook,Adulto,Barrio Norte,30.0,1,0.0,
4533,2026-04-19,L0187,biografia;ciencia ficcion;novela negra,Fisico,,Barrio Sur,30.0,2,2.0,
965,08/02/2026,L0042,ciencia ficcion,Ebook,Infantil,Barrio Norte,21.0,1,0.0,Ejemplar algo deteriorado
5258,2026-05-02,L0120,biografia;juvenil;ensayo,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
606,31-01-26,L0013,terror;poesia;ensayo,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
5690,2026-05-09,L0061,historica;romantica,Fisico,Adulto,Central,7.0,1,6.0,
6752,2026-05-26,L0050,romantica;ciencia ficcion,Fisico,Infantil,Barrio Norte,30.0,0,0.0,
7882,13-06-26,L0102,romantica;novela negra;fantasia,Fisico,Senior,CENTRAL,14.0,0,19.0,
2749,2026-03-16,L0005,poesia,Fisico,Adulto,Barrio Sur,30.0,1,0.0,
1484,18/02/2026,L0167,ciencia ficcion,Fisico,Senior,Barrio Sur,7.0,0,11.0,
3146,2026-03-25,L0035,ciencia ficcion,Fisico,Infantil,Barrio Sur,14.0,1,0.0,
2998,2026-03-22,L0014,historica,Fisico,Infantil,Barrio Sur,14.0,0,"0,0 dias",
4872,2026-04-25,L0007,historica;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
2699,2026-03-16,L0073,poesia,Fisico,Adulto,Barrio Norte,7.0,1,0.0,
4195,2026-04-13,L0085,terror;romantica;ensayo,Fisico,Senior,Central,14.0,1,5.0,
1427,17-02-26,L0034,novela negra;terror,Audiolibro,Adulto,Barrio Norte,21.0,1,0.0,
497,2026-01-28,L0073,poesia,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
6726,26-05-26,L0012,ciencia ficcion;romantica;terror,Fisico,Infantil,Central,30.0,0,19.0,
7090,2026-05-31,L0060,juvenil;terror,Audiolibro,Adulto,Central,21.0,0,0.0,
759,2026-02-03,L0051,juvenil;ensayo,Fisico,Infantil,Central,14.0,0,0.0,
838,05-02-26,L0174,juvenil,Fisico,Adulto,Central,14.0,2,0.0,Le falta la sobrecubierta
5937,2026-05-13,L0127,juvenil,Ebook,Infantil,Barrio Norte,14.0,0,0.0,
8469,22-06-26,L0040,fantasia,Ebook,Adulto,Barrio Norte,21.0,0,0.0,
2026,2026-03-02,L0019,TERROR,Ebook,Adulto,Central,21.0,0,0.0,Ejemplar algo deteriorado
1023,2026-02-09,L0044,novela negra;historica,Fisico,Adulto,Central,14.0,0,0.0,
8830,2026-06-27,L0018,biografia;fantasia,Ebook,Adulto,Central,14.0,0,0.0,
5713,2026-05-10,L0010,ensayo;novela negra,Ebook,Senior,Barrio Norte,14.0,0,0.0,
7676,2026-06-09,L0027,poesia;fantasia;historica,Audiolibro,Senior,Barrio Sur,14.0,0,0.0,
1058,2026-02-09,L0076,ensayo;terror;poesia,Fisico,Adulto,Barrio Norte,21.0,0,0.0,
7935,13-06-26,L0018,biografia;fantasia,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
5415,2026-05-04,L0014,historica,Ebook,Adulto,Central,14.0,0,0.0,
4735,23/04/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Senior,Barrio Norte,14.0,0,0.0,
7924,2026-06-13,L0135,terror;romantica,Audiolibro,Adulto,BARRIO SUR,21.0,0,0.0,
6366,2026-05-21,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
2871,2026-03-20,L0040,fantasia,Fisico,Senior,Central,30.0,0,0.0,
3756,2026-04-05,L0019,terror,Fisico,Infantil,Central,30.0,2,3.0,
1545,2026-02-20,L0010,ensayo;novela negra,Audiolibro,Senior,Barrio Sur,21.0,1,0.0,
2885,2026-03-20,L0010,ENSAYO;NOVELA NEGRA,Audiolibro,Adulto,Barrio Sur,14.0,0,0.0,El socio pide renovar otra vez
3033,2026-03-22,L0099,juvenil;terror;romantica,Fisico,Adulto,Barrio Norte,21.0,1,0.0,
8965,29/06/2026,L0034,novela negra;terror,Ebook,Infantil,Barrio Sur,14.0,2,0.0,
725,2026-02-02,L0028,juvenil;novela negra;historica,Fisico,Adulto,Barrio Sur,14.0,0,2.0,
5260,2026-05-02,L0007,historica;novela negra,Ebook,Adulto,Barrio Norte,30.0,1,0.0,
5590,08/05/2026,L0034,novela negra;terror,Fisico,Senior,Barrio Sur,14.0,1,0.0,
1128,2026-02-11,L0048,historica;ensayo,Fisico,Infantil,Central,14.0,0,0.0,El socio pide renovar otra vez
3071,2026-03-23,L0056,ensayo;poesia,Ebook,Senior,Central,7.0,0,0.0,
5248,02-05-26,L0119,novela negra;romantica,Fisico,Senior,Central,30.0,1,0.0,
4904,2026-04-26,L0130,juvenil;ciencia ficcion,Fisico,Senior,Barrio Norte,30.0,0,17.0,
3108,2026-03-24,L0097,JUVENIL;HISTORICA;NOVELA NEGRA,Fisico,Senior,Central,7.0,1,0.0,
7804,2026-06-11,L0061,historica;romantica,Fisico,Infantil,Central,14.0,0,0.0,
6681,2026-05-25,L0050,romantica;ciencia ficcion,Audiolibro,Senior,Barrio Norte,14.0,2,0.0,
5370,04/05/2026,L0021,historica;biografia;ciencia ficcion,Fisico,Senior,Central,14.0,1,0.0,
1562,2026-02-20,L0017,ciencia ficcion;juvenil;novela negra,Fisico,Infantil,Barrio Sur,14.0,2,23.0,Devuelto en perfecto estado
4128,2026-04-12,L0007,historica;novela negra,Fisico,Senior,Barrio Sur,7.0,0,"0,0 dias",
8331,20-06-26,L0131,juvenil,Fisico,Infantil,Barrio Sur,14.0,0,0.0,
8089,16-06-26,L0119,novela negra;romantica,Ebook,Adulto,Barrio Sur,7.0,2,0.0,
9947,2026-07-14,L0004,poesia;ensayo,Fisico,Adulto,Central,21.0,2,0.0,
9350,2026-07-05,L0019,terror,Fisico,Senior,Barrio Sur,21.0,0,0.0,
5701,2026-05-09,L0090,fantasia;romantica;ensayo,Fisico,Adulto,Central,7.0,0,6.0,
4594,2026-04-20,L0114,terror,Audiolibro,Senior,Central,14.0,0,0.0,
5810,2026-05-11,L0085,terror;romantica;ensayo,Audiolibro,Adulto,Barrio Sur,14.0,0,0.0,
7050,2026-05-31,L0005,poesia,Fisico,Adulto,Barrio Norte,14.0,1,0.0,
6311,20/05/2026,L0032,poesia;novela negra,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
3938,2026-04-09,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,  Barrio Sur ,14.0,1,5.0,
8351,2026-06-20,L0002,FANTASIA,Fisico,Senior,Barrio Sur,14.0,1,22.0,
2361,2026-03-09,L0151,historica;novela negra,Fisico,Adulto,Central,21.0,1,0.0,
1393,2026-02-16,L0053,biografia;ensayo;novela negra,Fisico,Infantil,Central,,0,1.0,
7014,2026-05-30,L0004,poesia;ensayo,Fisico,Senior,Barrio Norte,30.0,0,0.0,
4937,26-04-26,L0007,historica;novela negra,Ebook,,Barrio Sur,7.0,1,0.0,
5045,28/04/2026,L0036,terror,Fisico,Adulto,Central,30.0,0,5.0,Paginas subrayadas a lapiz
8631,2026-06-24,L0065,biografia,Audiolibro,Adulto,Barrio Sur,,0,0.0,
8159,2026-06-17,L0007,historica;novela negra,Fisico,Senior,Central,30.0,1,3.0,
18,2026-01-16,L0055,poesia,Fisico,Senior,Central,7.0,2,0.0,
1771,24/02/2026,L0052,poesia;ensayo,Ebook,Senior,Central,14.0,0,0.0,
1889,2026-02-27,L0028,juvenil;novela negra;historica,Ebook,Adulto,Central,14.0,0,0.0,
1643,2026-02-22,L0023,juvenil;biografia,Audiolibro,Adulto,Central,7.0,0,0.0,
133,2026-01-19,L0007,historica;novela negra,Fisico,Senior,Barrio Norte,21.0,0,0.0,El socio pide renovar otra vez
5454,2026-05-05,L0014,historica,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
9846,12/07/2026,L0184,romantica;novela negra,Ebook,Adulto,Central,30.0,0,0.0,
7987,2026-06-14,L0137,ciencia ficcion;biografia,Fisico,Senior,Central,14.0,1,0.0,
1096,2026-02-10,L0057,romantica,Fisico,Infantil,Barrio Norte,14.0,0,0.0,
3232,2026-03-27,L0083,novela negra;poesia,Fisico,Adulto,Barrio Sur,14.0,1,0.0,
8741,2026-06-26,L0200,ciencia ficcion;fantasia;terror,Fisico,Senior,  Barrio Norte ,30.0,1,6.0,
6111,16-05-26,L0134,romantica;novela negra;biografia,Ebook,Infantil,Barrio Sur,21.0,0,0.0,
4185,2026-04-13,L0005,poesia,Fisico,Senior,Central,7.0,0,7.0,
2003,01-03-26,L0078,NOVELA NEGRA,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
5699,2026-05-09,L0023,juvenil;biografia,Fisico,Adulto,Barrio Norte,14.0,0,14.0,
169,2026-01-20,L0115,biografia,Fisico,Infantil,Central,14.0,0,0.0,
8086,2026-06-16,L0056,ensayo;poesia,Fisico,Infantil,Barrio Sur,14.0,0,"9,0 dias",
1920,2026-02-28,L0118,fantasia;biografia;ciencia ficcion,Ebook,Adulto,Barrio Sur,14.0,0,0.0,
3773,05-04-26,L0052,poesia;ensayo,Fisico,Infantil,Barrio Norte,7.0,0,0.0,Le falta la sobrecubierta
4639,21/04/2026,L0062,ciencia ficcion;novela negra,Fisico,Infantil,Barrio Norte,7.0,0,28.0,
3961,09-04-26,L0106,juvenil;historica;novela negra,Fisico,Infantil,Barrio Sur,14.0,0,0.0,
9316,2026-07-05,L0200,ciencia ficcion;fantasia;terror,Fisico,Infantil,Barrio Sur,14.0,0,0.0,
6121,2026-05-17,L0110,juvenil;romantica;poesia,Fisico,Adulto,Barrio Sur,30.0,2,0.0,
7342,2026-06-05,L0004,poesia;ensayo,Fisico,Adulto,Barrio Sur,30.0,0,,
8185,2026-06-17,L0170,ciencia ficcion;novela negra,Fisico,Senior,Barrio Sur,30.0,0,0.0,
1299,2026-02-15,L0015,poesia,Fisico,Infantil,Barrio Sur,14.0,0,0.0,
5741,10/05/2026,L0015,poesia,Fisico,Infantil,Barrio Sur,30.0,2,1.0,Paginas subrayadas a lapiz
4036,2026-04-11,L0072,poesia;biografia;fantasia,Ebook,Infantil,Barrio Sur,7.0,0,0.0,
3096,24/03/2026,L0032,POESIA;NOVELA NEGRA,Fisico,Infantil,Barrio Sur,7.0,0,0.0,
7521,07/06/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Central,14.0,0,12.0,
1288,14-02-26,L0012,ciencia ficcion;romantica;terror,Fisico,Adulto,Barrio Norte,21.0,2,1.0,
3439,2026-03-30,L0110,juvenil;romantica;poesia,Fisico,Adulto,Barrio Norte,21.0,0,0.0,Paginas subrayadas a lapiz
8158,2026-06-17,L0153,historica,Fisico,Senior,Barrio Sur,30.0,1,0.0,"Muy solicitado, hay lista de espera"
2957,21-03-26,L0044,novela negra;historica,Audiolibro,Adulto,Barrio Sur,7.0,0,0.0,
8095,2026-06-16,L0093,historica;fantasia,Fisico,Infantil,Barrio Sur,30.0,0,0.0,
2014,2026-03-01,L0163,novela negra;romantica;biografia,Fisico,Infantil,Barrio Norte,30.0,0,1.0,
8299,2026-06-19,L0148,historica;fantasia;novela negra,Ebook,Adulto,Barrio Sur,21.0,0,0.0,LE FALTA LA SOBRECUBIERTA
5364,2026-05-03,L0034,novela negra;terror,Fisico,Infantil,Central,7.0,2,0.0,
4460,2026-04-18,L0055,poesia,Fisico,Adulto,Central,14.0,0,0.0,
2341,2026-03-08,L0011,fantasia,Fisico,Infantil,Barrio Norte,30.0,0,"0,0 dias",
2955,2026-03-21,L0164,juvenil;fantasia,Fisico,Adulto,Barrio Sur,7.0,2,0.0,
9973,2026-07-14,L0065,biografia,Ebook,Infantil,Central,,0,0.0,
7204,2026-06-02,L0007,historica;novela negra,Ebook,Infantil,Central,14.0,1,0.0,
5317,03/05/2026,L0155,novela negra;terror;juvenil,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
450,2026-01-27,L0141,historica;fantasia,Fisico,Infantil,Barrio Norte,14.0,0,,
6581,24-05-26,L0115,biografia,Fisico,Adulto,Barrio Sur,21.0,0,0.0,Ejemplar algo deteriorado
8880,28-06-26,L0185,novela negra;terror;ensayo,Fisico,Senior,Barrio Sur,14.0,0,15.0,El socio pide renovar otra vez
811,2026-02-04,L0110,juvenil;romantica;poesia,Fisico,Adulto,Barrio Norte,30.0,0,0.0,
7367,2026-06-05,L0001,historica;biografia,Ebook,Adulto,Central,30.0,1,0.0,Devuelto en perfecto estado
7948,13/06/2026,L0096,juvenil;ensayo;ciencia ficcion,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
4378,2026-04-17,L0146,fantasia;juvenil,Fisico,Adulto,Central,14.0,0,0.0,
9527,08-07-26,L0034,novela negra;terror,Fisico,Adulto,Barrio Sur,30.0,0,5.0,
5993,2026-05-14,L0053,biografia;ensayo;novela negra,Ebook,Senior,Barrio Norte,7.0,1,0.0,
6483,2026-05-22,L0037,poesia,Ebook,Infantil,Barrio Sur,30.0,0,0.0,
7887,2026-06-13,L0127,juvenil,Ebook,Adulto,Barrio Norte,14.0,2,0.0,El socio pide renovar otra vez
1478,2026-02-18,L0062,ciencia ficcion;novela negra,Fisico,,Barrio Norte,30.0,1,8.0,
1791,2026-02-24,L0083,novela negra;poesia,Fisico,Senior,Barrio Sur,21.0,0,14.0,
2009,01/03/2026,L0062,ciencia ficcion;novela negra,Fisico,Senior,Central,14.0,0,6.0,
683,01-02-26,L0056,ensayo;poesia,Fisico,Senior,Barrio Norte,,0,0.0,
9292,2026-07-04,L0009,historica;ciencia ficcion,Fisico,Adulto,Barrio Norte,14.0,0,11.0,
5194,2026-05-01,L0050,romantica;ciencia ficcion,Fisico,Infantil,  Barrio Norte ,7.0,0,0.0,
8346,2026-06-20,L0013,terror;poesia;ensayo,Ebook,,Central,21.0,0,0.0,
58,2026-01-17,L0076,ENSAYO;TERROR;POESIA,Ebook,Adulto,Central,30.0,2,0.0,Ejemplar algo deteriorado
2179,05-03-26,L0157,poesia;biografia,Ebook,Adulto,Barrio Norte,14.0,0,0.0,Paginas subrayadas a lapiz
4223,2026-04-14,L0014,historica,Fisico,Infantil,Barrio Norte,30.0,0,3.0,
8761,27-06-26,L0044,novela negra;historica,Fisico,Adulto,  Central ,21.0,0,,
6612,2026-05-24,L0028,juvenil;novela negra;historica,Ebook,Adulto,BARRIO NORTE,14.0,1,0.0,"Muy solicitado, hay lista de espera"
47,2026-01-17,L0134,romantica;novela negra;biografia,Ebook,Senior,Barrio Norte,21.0,1,0.0,
31,2026-01-16,L0032,poesia;novela negra,Audiolibro,Adulto,Barrio Norte,14.0,0,0.0,
8266,19-06-26,L0024,novela negra;biografia,Fisico,Senior,Barrio Sur,14.0,1,0.0,
5618,08/05/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,central,7.0,1,0.0,
1469,2026-02-18,L0034,novela negra;terror,Fisico,Infantil,Barrio Norte,14.0,1,0.0,
1666,22/02/2026,L0020,fantasia;novela negra,Fisico,Infantil,Barrio Sur,21.0,2,2.0,ejemplar algo deteriorado
1417,2026-02-17,L0053,biografia;ensayo;novela negra,Fisico,Adulto,Central,21.0,0,13.0,
5643,09-05-26,L0051,juvenil;ensayo,Fisico,Senior,Barrio Norte,30.0,1,17.0,
8253,2026-06-19,L0054,terror,Audiolibro,Adulto,Barrio Sur,7.0,0,0.0,Devuelto en perfecto estado
7739,2026-06-10,L0003,biografia;poesia,Fisico,Adulto,Barrio Sur,21.0,0,0.0,"Muy solicitado, hay lista de espera"
7368,2026-06-05,L0015,poesia,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
2824,2026-03-18,L0007,historica;novela negra,Ebook,Infantil,Barrio Norte,14.0,0,0.0,
430,26-01-26,L0050,romantica;ciencia ficcion,Ebook,Adulto,Barrio Sur,21.0,2,0.0,
5340,2026-05-03,L0066,juvenil;biografia,Ebook,,Barrio Sur,30.0,0,0.0,
2795,2026-03-17,L0087,ensayo;romantica,Fisico,Senior,Barrio Sur,30.0,0,,
386,2026-01-25,L0020,fantasia;novela negra,Fisico,Senior,BARRIO SUR,7.0,1,"1,0 dias",
1946,28-02-26,L0124,poesia;ciencia ficcion,Fisico,Adulto,Central,14.0,0,13.0,
4305,2026-04-16,L0005,poesia,Fisico,Senior,Barrio Norte,7.0,1,0.0,
474,2026-01-27,L0078,novela negra,Fisico,Adulto,Central,14.0,1,0.0,
8743,2026-06-26,L0082,ensayo,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
6871,2026-05-28,L0042,ciencia ficcion,Audiolibro,Adulto,Barrio Norte,14.0,1,0.0,
6673,2026-05-25,L0023,juvenil;biografia,Ebook,Adulto,Barrio Sur,30.0,0,0.0,
8241,18/06/2026,L0011,fantasia,Fisico,Senior,Barrio Sur,14.0,0,3.0,El socio pide renovar otra vez
1056,2026-02-09,L0030,fantasia;historica;juvenil,Ebook,Adulto,Central,21.0,0,0.0,Paginas subrayadas a lapiz
8094,2026-06-16,L0010,ensayo;novela negra,Fisico,Senior,Barrio Sur,14.0,1,0.0,
3380,2026-03-29,L0038,poesia;ciencia ficcion,Fisico,Adulto,Central,14.0,0,13.0,
7566,2026-06-08,L0134,romantica;novela negra;biografia,Fisico,Adulto,Barrio Norte,30.0,0,0.0,
5919,2026-05-13,L0032,poesia;novela negra,Fisico,Adulto,Central,30.0,0,2.0,
812,04/02/2026,L0025,fantasia,Audiolibro,Senior,Barrio Sur,14.0,0,0.0,
6978,2026-05-30,L0053,biografia;ensayo;novela negra,Audiolibro,Infantil,Barrio Sur,14.0,0,0.0,
2514,2026-03-12,L0016,historica,Fisico,Senior,Barrio Norte,21.0,2,0.0,Devuelto en perfecto estado
9424,06/07/2026,L0015,poesia,Ebook,Senior,Barrio Sur,30.0,0,0.0,
6385,2026-05-21,L0007,historica;novela negra,Fisico,Adulto,barrio sur,14.0,0,0.0,
6337,2026-05-20,L0010,ensayo;novela negra,Fisico,Senior,Barrio Sur,7.0,0,0.0,
112,2026-01-18,L0014,historica,Fisico,Infantil,Central,30.0,0,"0,0 dias",
8979,2026-06-30,L0037,poesia,Fisico,Adulto,Barrio Norte,7.0,1,13.0,
1746,24/02/2026,L0048,historica;ensayo,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
9429,2026-07-06,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,Central,21.0,2,0.0,
1453,2026-02-18,L0007,historica;novela negra,Fisico,Senior,Central,7.0,0,0.0,
2150,2026-03-04,L0005,poesia,Fisico,Infantil,Barrio Norte,30.0,1,0.0,
320,24-01-26,L0016,historica,Fisico,Adulto,Barrio Sur,21.0,0,,
4690,22-04-26,L0034,novela negra;terror,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
6072,2026-05-16,L0053,biografia;ensayo;novela negra,Audiolibro,Infantil,Central,7.0,0,0.0,
1923,28/02/2026,L0134,romantica;novela negra;biografia,Ebook,Infantil,Central,14.0,0,0.0,
5968,2026-05-14,L0006,biografia;historica;poesia,Ebook,Infantil,Barrio Norte,14.0,2,0.0,
7673,2026-06-09,L0062,ciencia ficcion;novela negra,Fisico,Infantil,Barrio Sur,30.0,0,3.0,
3429,2026-03-30,L0200,ciencia ficcion;fantasia;terror,Audiolibro,Senior,Barrio Sur,14.0,1,0.0,
4387,2026-04-17,L0200,ciencia ficcion;fantasia;terror,Ebook,Adulto,Central,14.0,0,0.0,
7738,2026-06-10,L0022,biografia;poesia,Fisico,Adulto,Barrio Norte,21.0,0,0.0,
2130,04/03/2026,L0066,juvenil;biografia,Fisico,Infantil,Barrio Norte,14.0,0,0.0,
2484,11/03/2026,L0014,historica,Fisico,Adulto,Barrio Sur,14.0,0,0.0,  Paginas subrayadas a lapiz 
7601,2026-06-08,L0032,poesia;novela negra,Audiolibro,Infantil,Barrio Norte,14.0,0,0.0,
4449,2026-04-18,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Sur,14.0,0,0.0,Paginas subrayadas a lapiz
1053,2026-02-09,L0014,historica,Fisico,Adulto,Barrio Norte,30.0,1,0.0,
4939,2026-04-26,L0028,juvenil;novela negra;historica,Fisico,Infantil,Central,7.0,2,0.0,
6655,2026-05-24,L0062,CIENCIA FICCION;NOVELA NEGRA,Fisico,Adulto,Barrio Norte,21.0,0,0.0,
100,18-01-26,L0071,terror,Fisico,Adulto,Barrio Norte,14.0,0,,Paginas subrayadas a lapiz
6518,23-05-26,L0049,poesia;novela negra,Fisico,Adulto,Central,14.0,0,0.0,Paginas subrayadas a lapiz
1457,2026-02-18,L0032,poesia;novela negra,Fisico,Senior,Barrio Sur,21.0,0,0.0,Devuelto en perfecto estado
7819,2026-06-11,L0124,poesia;ciencia ficcion,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
813,04-02-26,L0010,ensayo;novela negra,Fisico,Senior,Central,21.0,1,0.0,
9162,2026-07-03,L0055,poesia,Fisico,Senior,Barrio Sur,14.0,1,0.0,
5838,2026-05-12,L0167,ciencia ficcion,Fisico,,Central,,0,,
4333,2026-04-16,L0200,  ciencia ficcion;fantasia;terror ,Ebook,Adulto,Barrio Sur,21.0,0,0.0,
3947,09-04-26,L0033,ciencia ficcion;fantasia;romantica,Fisico,Adulto,Central,14.0,0,0.0,"Muy solicitado, hay lista de espera"
8808,2026-06-27,L0028,juvenil;novela negra;historica,Fisico,Infantil,Barrio Sur,14.0,0,1.0,
8482,2026-06-22,L0012,ciencia ficcion;romantica;terror,Fisico,Senior,Central,21.0,2,0.0,
6577,23/05/2026,L0071,terror,Fisico,Infantil,Central,30.0,2,0.0,
5922,13/05/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Infantil,Central,21.0,1,0.0,
1415,2026-02-17,L0020,fantasia;novela negra,Ebook,,Barrio Sur,7.0,0,0.0,
541,29/01/2026,L0102,romantica;novela negra;fantasia,Fisico,Senior,Central,7.0,0,0.0,
9579,2026-07-08,L0014,historica,Audiolibro,Infantil,Central,7.0,1,0.0,
6393,2026-05-21,L0010,ensayo;novela negra,Fisico,Infantil,Barrio Sur,30.0,2,0.0,
8211,2026-06-18,L0119,novela negra;romantica,Fisico,Infantil,Barrio Norte,21.0,1,0.0,
755,2026-02-02,L0087,ENSAYO;ROMANTICA,Audiolibro,Infantil,Barrio Norte,21.0,1,0.0,
7681,2026-06-09,L0057,romantica,Ebook,Senior,Barrio Sur,14.0,0,0.0,
2751,2026-03-17,L0056,ensayo;poesia,Fisico,Adulto,Barrio Norte,30.0,1,0.0,
4607,2026-04-21,L0062,ciencia ficcion;novela negra,Fisico,Infantil,Central,30.0,1,0.0,
9592,2026-07-09,L0032,poesia;novela negra,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
3400,2026-03-29,L0068,historica;romantica;fantasia,Fisico,Adulto,Barrio Norte,30.0,0,2.0,
2639,2026-03-14,L0083,novela negra;poesia,Fisico,Adulto,Central,7.0,2,0.0,
8067,2026-06-15,L0145,poesia;historica,Fisico,Adulto,Barrio Norte,21.0,0,0.0,El socio pide renovar otra vez
3126,2026-03-24,L0044,novela negra;historica,Ebook,Adulto,Barrio Norte,7.0,0,0.0,
